Country,EdLevel,Employment,Job Title,Gender,YearsCodePro,Salary
Australia,Master,full-time,Junior Business Analyst,Male,2,65859.8
Australia,Master,full-time,Junior Business Analyst,Male,4,77475.58333333333
Australia,Master,full-time,Junior Business Development Associate,Female,1,53496.0625
Australia,Master,full-time,Junior Business Development Associate,Female,3,62252.22222222222
Australia,Master,full-time,Junior Business Development Associate,Male,1,53496.0625
Australia,Master,full-time,Junior Business Development Associate,Male,2,65859.8
Australia,Master,full-time,Junior Financial Analyst,Female,3,62252.22222222222
Australia,Master,full-time,Junior Financial Analyst,Female,5,76663.625
Australia,Master,full-time,Junior Financial Analyst,Male,2,65859.8
Australia,Master,full-time,Junior Financial Analyst,Male,3,62252.22222222222
Australia,Master,full-time,Junior Financial Analyst,Male,4,77475.58333333333
Australia,Master,full-time,Junior Marketing Coordinator,Female,2,65859.8
Australia,Master,full-time,Junior Marketing Coordinator,Female,3,62252.22222222222
Australia,Master,full-time,Junior Marketing Coordinator,Male,2,65859.8
Australia,Master,full-time,Junior Marketing Coordinator,Male,3,64752.22222222222
Australia,Master,full-time,Junior Marketing Manager,Female,4,74975.58333333333
Australia,Master,full-time,Junior Marketing Manager,Female,5,81663.625
Australia,Master,full-time,Junior Marketing Specialist,Female,1,55996.0625
Australia,Master,full-time,Junior Marketing Specialist,Female,2,65859.8
Australia,Master,full-time,Junior Marketing Specialist,Male,3,59752.22222222222
Australia,Master,full-time,Junior Marketing Specialist,Male,5,81663.625
Australia,Master,full-time,Junior Operations Analyst,Female,5,76663.625
Australia,Master,full-time,Junior Operations Analyst,Male,1,53496.0625
Australia,Master,full-time,Junior Operations Analyst,Male,3,62252.22222222222
Australia,Master,full-time,Junior Sales Representative,Female,1,55996.0625
Australia,Master,full-time,Junior Sales Representative,Female,2,65859.8
Australia,Master,full-time,Junior Sales Representative,Male,1,53496.0625
Australia,Master,full-time,Junior Sales Representative,Male,3,59752.22222222222
Australia,Master,full-time,Other,Female,0,48221.0
Australia,Master,full-time,Other,Female,1,57246.0625
Australia,Master,full-time,Other,Female,2,72109.8
Australia,Master,full-time,Other,Female,3,62752.22222222222
Australia,Master,full-time,Other,Female,4,73725.58333333333
Australia,Master,full-time,Other,Female,5,77913.625
Australia,Master,full-time,Other,Female,6,100049.1
Australia,Master,full-time,Other,Female,7,88455.0
Australia,Master,full-time,Other,Female,8,102479.33333333333
Australia,Master,full-time,Other,Female,10,93323.13333333333
Australia,Master,full-time,Other,Female,11,94695.83333333333
Australia,Master,full-time,Other,Female,12,97559.0
Australia,Master,full-time,Other,Female,13,104020.375
Australia,Master,full-time,Other,Female,14,124313.25
Australia,Master,full-time,Other,Female,15,122255.5625
Australia,Master,full-time,Other,Female,16,139964.6
Australia,Master,full-time,Other,Female,17,130817.25
Australia,Master,full-time,Other,Female,18,104724.0
Australia,Master,full-time,Other,Female,19,127193.625
Australia,Master,full-time,Other,Female,20,149548.7857142857
Australia,Master,full-time,Other,Female,21,129026.83333333333
Australia,Master,full-time,Other,Female,22,133891.33333333334
Australia,Master,full-time,Other,Female,25,128789.5
Australia,Master,full-time,Other,Male,0,46971.0
Australia,Master,full-time,Other,Male,1,48554.395833333336
Australia,Master,full-time,Other,Male,2,68359.8
Australia,Master,full-time,Other,Male,3,65752.22222222222
Australia,Master,full-time,Other,Male,4,79350.58333333333
Australia,Master,full-time,Other,Male,5,82496.95833333333
Australia,Master,full-time,Other,Male,6,104424.1
Australia,Master,full-time,Other,Male,7,93455.0
Australia,Master,full-time,Other,Male,8,109354.33333333333
Australia,Master,full-time,Other,Male,10,104436.96823056301
Australia,Master,full-time,Other,Male,11,97695.83333333333
Australia,Master,full-time,Other,Male,12,108809.0
Australia,Master,full-time,Other,Male,13,115270.375
Australia,Master,full-time,Other,Male,14,123479.91666666667
Australia,Master,full-time,Other,Male,15,132255.5625
Australia,Master,full-time,Other,Male,16,140857.45714285714
Australia,Master,full-time,Other,Male,17,141650.58333333334
Australia,Master,full-time,Other,Male,18,103474.0
Australia,Master,full-time,Other,Male,19,135006.125
Australia,Master,full-time,Other,Male,20,139048.7857142857
Australia,Master,full-time,Other,Male,21,121943.5
Australia,Master,full-time,Other,Male,22,140558.0
Australia,Master,full-time,Other,Male,24,203733.0
Australia,Master,full-time,Other,Male,25,151289.5
Australia,Master,full-time,Senior Business Analyst,Female,10,106239.8
Australia,Master,full-time,Senior Business Analyst,Female,15,139755.5625
Australia,Master,full-time,Senior Business Analyst,Male,6,106924.1
Australia,Master,full-time,Senior Business Analyst,Male,8,109354.33333333333
Australia,Master,full-time,Senior Financial Analyst,Female,6,109424.1
Australia,Master,full-time,Senior Financial Analyst,Female,18,104724.0
Australia,Master,full-time,Senior Financial Analyst,Male,6,109424.1
Australia,Master,full-time,Senior Financial Analyst,Male,8,108104.33333333333
Australia,Master,full-time,Senior Financial Analyst,Male,12,116309.0
Australia,Master,full-time,Senior Operations Manager,Female,10,111239.8
Australia,Master,full-time,Senior Operations Manager,Male,7,108455.0
Australia,Master,full-time,Senior Operations Manager,Male,8,110604.33333333333
Australia,Master,full-time,Senior Operations Manager,Male,12,106309.0
Australia,Master,full-time,Senior Product Manager,Female,10,111239.8
Australia,Master,full-time,Senior Product Manager,Male,7,98455.0
Australia,Master,full-time,Senior Product Manager,Male,8,110604.33333333333
Australia,Master,full-time,Senior Product Manager,Male,10,111239.8
Australia,Master,full-time,Senior Product Manager,Male,14,139313.25
Australia,Master,part-time,Junior Business Development Associate,Female,3,46231.5
Australia,Master,part-time,Junior Financial Analyst,Female,3,46231.5
Australia,Master,part-time,Junior Financial Analyst,Male,3,46231.5
Australia,Master,part-time,Junior Marketing Coordinator,Female,3,46231.5
Australia,Master,part-time,Junior Marketing Coordinator,Male,3,48731.5
Australia,Master,part-time,Junior Marketing Specialist,Male,3,43731.5
Australia,Master,part-time,Junior Operations Analyst,Male,3,46231.5
Australia,Master,part-time,Junior Sales Representative,Male,3,43731.5
Australia,Master,part-time,Other,Female,3,46731.5
Australia,Master,part-time,Other,Female,8,74760.5
Australia,Master,part-time,Other,Female,15,121194.0
Australia,Master,part-time,Other,Male,3,49731.5
Australia,Master,part-time,Other,Male,8,81635.5
Australia,Master,part-time,Other,Male,15,131194.0
Australia,Master,part-time,Senior Business Analyst,Female,15,138694.0
Australia,Master,part-time,Senior Business Analyst,Male,8,81635.5
Australia,Master,part-time,Senior Financial Analyst,Male,8,80385.5
Australia,Master,part-time,Senior Operations Manager,Male,8,82885.5
Australia,Master,part-time,Senior Product Manager,Male,8,82885.5
Australia,Other degree,freelancer,Junior Business Analyst,Male,1,23600.0
Australia,Other degree,freelancer,Junior Business Development Associate,Female,1,21100.0
Australia,Other degree,freelancer,Junior Business Development Associate,Male,1,21100.0
Australia,Other degree,freelancer,Junior Financial Analyst,Female,5,57777.75
Australia,Other degree,freelancer,Junior Marketing Manager,Female,5,62777.75
Australia,Other degree,freelancer,Junior Marketing Specialist,Female,1,23600.0
Australia,Other degree,freelancer,Junior Marketing Specialist,Male,5,62777.75
Australia,Other degree,freelancer,Junior Operations Analyst,Female,5,57777.75
Australia,Other degree,freelancer,Junior Operations Analyst,Male,1,21100.0
Australia,Other degree,freelancer,Junior Sales Representative,Female,1,23600.0
Australia,Other degree,freelancer,Junior Sales Representative,Male,1,21100.0
Australia,Other degree,freelancer,Other,Female,0,52875.0
Australia,Other degree,freelancer,Other,Female,1,24850.0
Australia,Other degree,freelancer,Other,Female,5,59027.75
Australia,Other degree,freelancer,Other,Female,6,92619.0
Australia,Other degree,freelancer,Other,Female,8,53529.0
Australia,Other degree,freelancer,Other,Female,17,135775.0
Australia,Other degree,freelancer,Other,Female,20,132462.5
Australia,Other degree,freelancer,Other,Female,22,172108.33333333334
Australia,Other degree,freelancer,Other,Female,25,131590.16666666666
Australia,Other degree,freelancer,Other,Male,0,51625.0
Australia,Other degree,freelancer,Other,Male,1,16158.333333333334
Australia,Other degree,freelancer,Other,Male,5,63611.083333333336
Australia,Other degree,freelancer,Other,Male,6,96994.0
Australia,Other degree,freelancer,Other,Male,8,60404.0
Australia,Other degree,freelancer,Other,Male,17,146608.33333333334
Australia,Other degree,freelancer,Other,Male,20,121962.5
Australia,Other degree,freelancer,Other,Male,22,178775.0
Australia,Other degree,freelancer,Other,Male,24,206386.16666666666
Australia,Other degree,freelancer,Other,Male,25,154090.16666666666
Australia,Other degree,freelancer,Senior Business Analyst,Male,6,99494.0
Australia,Other degree,freelancer,Senior Business Analyst,Male,8,60404.0
Australia,Other degree,freelancer,Senior Financial Analyst,Female,6,101994.0
Australia,Other degree,freelancer,Senior Financial Analyst,Male,6,101994.0
Australia,Other degree,freelancer,Senior Financial Analyst,Male,8,59154.0
Australia,Other degree,freelancer,Senior Operations Manager,Male,8,61654.0
Australia,Other degree,freelancer,Senior Product Manager,Male,8,61654.0
Australia,Other degree,full-time,Junior Business Analyst,Male,1,50077.75
Australia,Other degree,full-time,Junior Business Analyst,Male,2,60516.5
Australia,Other degree,full-time,Junior Business Analyst,Male,4,65031.5
Australia,Other degree,full-time,Junior Business Development Associate,Female,1,47577.75
Australia,Other degree,full-time,Junior Business Development Associate,Female,3,55077.5
Australia,Other degree,full-time,Junior Business Development Associate,Male,1,47577.75
Australia,Other degree,full-time,Junior Business Development Associate,Male,2,60516.5
Australia,Other degree,full-time,Junior Financial Analyst,Female,3,55077.5
Australia,Other degree,full-time,Junior Financial Analyst,Female,5,78360.66666666667
Australia,Other degree,full-time,Junior Financial Analyst,Male,2,60516.5
Australia,Other degree,full-time,Junior Financial Analyst,Male,3,55077.5
Australia,Other degree,full-time,Junior Financial Analyst,Male,4,65031.5
Australia,Other degree,full-time,Junior Marketing Coordinator,Female,2,60516.5
Australia,Other degree,full-time,Junior Marketing Coordinator,Female,3,55077.5
Australia,Other degree,full-time,Junior Marketing Coordinator,Male,2,60516.5
Australia,Other degree,full-time,Junior Marketing Coordinator,Male,3,57577.5
Australia,Other degree,full-time,Junior Marketing Manager,Female,4,62531.5
Australia,Other degree,full-time,Junior Marketing Manager,Female,5,83360.66666666667
Australia,Other degree,full-time,Junior Marketing Specialist,Female,1,50077.75
Australia,Other degree,full-time,Junior Marketing Specialist,Female,2,60516.5
Australia,Other degree,full-time,Junior Marketing Specialist,Male,3,52577.5
Australia,Other degree,full-time,Junior Marketing Specialist,Male,5,83360.66666666667
Australia,Other degree,full-time,Junior Operations Analyst,Female,5,78360.66666666667
Australia,Other degree,full-time,Junior Operations Analyst,Male,1,47577.75
Australia,Other degree,full-time,Junior Operations Analyst,Male,3,55077.5
Australia,Other degree,full-time,Junior Sales Representative,Female,1,50077.75
Australia,Other degree,full-time,Junior Sales Representative,Female,2,60516.5
Australia,Other degree,full-time,Junior Sales Representative,Male,1,47577.75
Australia,Other degree,full-time,Junior Sales Representative,Male,3,52577.5
Australia,Other degree,full-time,Other,Female,0,46486.666666666664
Australia,Other degree,full-time,Other,Female,1,51327.75
Australia,Other degree,full-time,Other,Female,2,66766.5
Australia,Other degree,full-time,Other,Female,3,55577.5
Australia,Other degree,full-time,Other,Female,4,61281.5
Australia,Other degree,full-time,Other,Female,5,79610.66666666667
Australia,Other degree,full-time,Other,Female,6,70325.08333333333
Australia,Other degree,full-time,Other,Female,7,73923.125
Australia,Other degree,full-time,Other,Female,8,82191.5
Australia,Other degree,full-time,Other,Female,9,123614.0
Australia,Other degree,full-time,Other,Female,10,85796.70833333333
Australia,Other degree,full-time,Other,Female,11,99193.75
Australia,Other degree,full-time,Other,Female,12,88784.5
Australia,Other degree,full-time,Other,Female,13,114636.0
Australia,Other degree,full-time,Other,Female,14,113432.125
Australia,Other degree,full-time,Other,Female,15,102730.85714285714
Australia,Other degree,full-time,Other,Female,16,158367.5
Australia,Other degree,full-time,Other,Female,17,118078.5
Australia,Other degree,full-time,Other,Female,18,121945.5
Australia,Other degree,full-time,Other,Female,19,115693.0
Australia,Other degree,full-time,Other,Female,20,171298.25
Australia,Other degree,full-time,Other,Female,21,144950.33333333334
Australia,Other degree,full-time,Other,Female,22,152644.16666666666
Australia,Other degree,full-time,Other,Female,23,152444.0
Australia,Other degree,full-time,Other,Female,25,129231.75
Australia,Other degree,full-time,Other,Male,0,45236.666666666664
Australia,Other degree,full-time,Other,Male,1,42636.083333333336
Australia,Other degree,full-time,Other,Male,2,63016.5
Australia,Other degree,full-time,Other,Male,3,58577.5
Australia,Other degree,full-time,Other,Male,4,66906.5
Australia,Other degree,full-time,Other,Male,5,84194.0
Australia,Other degree,full-time,Other,Male,6,74700.08333333333
Australia,Other degree,full-time,Other,Male,7,78923.125
Australia,Other degree,full-time,Other,Male,8,89066.5
Australia,Other degree,full-time,Other,Male,9,128489.0
Australia,Other degree,full-time,Other,Male,10,96910.543230563
Australia,Other degree,full-time,Other,Male,11,102193.75
Australia,Other degree,full-time,Other,Male,12,100034.5
Australia,Other degree,full-time,Other,Male,13,125886.0
Australia,Other degree,full-time,Other,Male,14,112598.79166666667
Australia,Other degree,full-time,Other,Male,15,112730.85714285714
Australia,Other degree,full-time,Other,Male,16,159260.35714285713
Australia,Other degree,full-time,Other,Male,17,128911.83333333333
Australia,Other degree,full-time,Other,Male,18,120695.5
Australia,Other degree,full-time,Other,Male,19,123505.5
Australia,Other degree,full-time,Other,Male,20,160798.25
Australia,Other degree,full-time,Other,Male,21,137867.0
Australia,Other degree,full-time,Other,Male,22,159310.83333333334
Australia,Other degree,full-time,Other,Male,24,178290.6
Australia,Other degree,full-time,Other,Male,25,151731.75
Australia,Other degree,full-time,Senior Business Analyst,Female,10,98713.375
Australia,Other degree,full-time,Senior Business Analyst,Female,15,120230.85714285714
Australia,Other degree,full-time,Senior Business Analyst,Male,6,77200.08333333333
Australia,Other degree,full-time,Senior Business Analyst,Male,8,89066.5
Australia,Other degree,full-time,Senior Business Analyst,Male,9,127989.0
Australia,Other degree,full-time,Senior Financial Analyst,Female,6,79700.08333333333
Australia,Other degree,full-time,Senior Financial Analyst,Female,9,125489.0
